payment_id,invoice_id,customer_id,payment_date,amount,payment_method,currency,created_at
e343efa5-d2de-4836-be39-6a5335e40240,4ddd8084-69c5-4580-9049-1d4649ea71aa,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-04-26,1199.0,ACH,USD,2023-04-22
43dfdda5-f1de-4891-86ed-79729077b00e,78f6cbef-0ec3-478d-959c-9df32fed50ed,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-05-22,1199.0,Check,USD,2023-05-11
3229d39e-47da-41ea-aa2f-198c30cab5b6,3c237489-6cf6-4742-ba25-9f69a8585dfd,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-06-09,1199.0,Wire,USD,2023-06-06
61575b35-d64b-4e42-80c2-28b26ac1cf49,61357447-e15b-40df-b856-c3137f99c82f,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-07-17,1199.0,Wire,USD,2023-07-19
3efe650c-4f94-429a-9e7d-9c8f4c374138,3123aab2-d9e7-400f-95e3-33edeb121fae,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-09-15,1199.0,Credit Card,USD,2023-09-21
65397cbb-cb5e-48a8-a92a-cbb07b20e68a,d151c16a-bd02-492d-8814-8396c92b90d2,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-10-14,1199.0,ACH,USD,2023-10-07
feb70c42-2c98-4b1d-a959-4fea2a556113,346a64a8-4822-44cc-a58f-2ca381ad6b97,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-11-30,1199.0,ACH,USD,2023-11-24
06424180-245e-4e7e-863f-4af7da1db70e,b918c53c-0e6f-42b2-89b7-6071cffe218a,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2023-12-23,1199.0,Check,USD,2023-12-15
4590735e-8790-4349-976b-f553b74b07ab,35449e6e-27c7-4ed4-8fea-6c8ac5cf83f3,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-01-19,1199.0,Check,USD,2024-01-23
523a0c0c-68db-410d-a41c-0139fe16516f,7bce5a6d-039c-4683-a87e-a956ae415343,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-02-17,1199.0,Check,USD,2024-02-26
dae2e675-914b-42b2-8be7-92c6952876ef,48d539a1-95de-47ad-a632-cdcd105cf421,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-03-19,1199.0,Wire,USD,2024-03-10
73c3302a-a58a-4505-9cf3-6cfc6190fac8,d8e351d0-5f68-4fc8-ba49-9430fd86c5a0,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-04-20,1199.0,Wire,USD,2024-05-02
20b95e1a-224e-4c0f-8481-0069c5b68293,c03a568a-a499-47e8-909e-f3eb1b229620,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-05-29,1199.0,Check,USD,2024-05-27
6b05e59e-c028-42e5-8c00-7c25ad6bf875,0a8785b3-dde4-40e0-87c4-653a15444435,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-07-02,1199.0,Check,USD,2024-06-24
67f90028-4fbf-4c4c-9cb5-749a1e8359b1,17efbc04-de8f-4a1c-af08-d8aa890942ab,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-07-25,1199.0,Wire,USD,2024-08-02
0c093929-68b5-4a6c-bf6e-10ee44573e51,927c57b0-3b5f-4a8f-a3a1-9eb85b568518,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-08-28,1199.0,Wire,USD,2024-08-21
9ed6b702-3685-41d1-9bb5-e9c0a3a87fc8,8fb69278-600f-43b2-8f3a-b49d1dce26f5,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-09-07,1199.0,ACH,USD,2024-09-17
1be58e3a-6bf8-4fac-a39a-aa02fff0d21e,ed29b7f5-c340-4b48-92d5-f7b60ea885b4,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-11-02,1199.0,Wire,USD,2024-10-11
f9013cd1-b2da-4569-b2d8-dc1a23bdc87a,9e9322a3-7ee1-4e07-bb1c-6ae45672482b,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-11-07,1199.0,Credit Card,USD,2024-11-27
b1155110-779c-4b87-84d4-d2666df228d8,5a8cdddd-2fa1-4488-8471-0cd18747e217,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,2024-12-17,1199.0,Credit Card,USD,2025-01-01
995aa358-6333-47d4-8555-a64f52b1e247,e55202c6-cc21-4383-8be4-d04c8c2d5f07,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2021-09-13,585.49,Credit Card,USD,2021-09-28
342c5010-efd6-4117-adff-10453a994d1d,a723ba33-57bb-42cb-bfd5-4b1c0162f6b2,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2021-10-28,585.49,Wire,USD,2021-10-28
f2121d0c-b7b7-4bd6-8095-9509a6beea9d,114fd6a2-4696-49df-aa29-4856ee4a6467,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2021-11-15,585.49,ACH,USD,2021-11-19
65c5a413-14a1-4c51-a521-6df3bb71f022,0133d541-44cd-4069-a639-126bf2dc3262,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2021-12-28,585.49,Credit Card,USD,2021-12-31
25c590ed-83fa-4401-87da-1e4e68184912,b60a5d86-0780-4e09-b8bc-17122e9f33b0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-01-31,585.49,ACH,USD,2022-01-23
63674b88-8ce0-4536-9022-65cbffd1fef1,38dea57b-5bd5-40fe-828c-83d851220f38,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-02-15,585.49,Credit Card,USD,2022-02-05
143062a5-d05f-4707-aa9f-4d69506a8969,84007125-bfc5-444b-ac8b-f9111b681b07,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-03-09,585.49,Wire,USD,2022-03-12
a0176cd9-3a98-4cba-9df0-b85c37f1cbb7,a5f1dc78-daae-4adb-b62e-1e2e92ac69f9,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-04-26,585.49,Check,USD,2022-04-14
2a06d06e-1ce3-4740-916d-e0a137a74045,9dbdac1c-ad34-4528-b383-4eec58e92479,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-06-01,585.49,Wire,USD,2022-05-26
0f1ed196-faed-4597-a5c0-6ba7a0276545,204de2fe-f694-4dc0-9ff5-eaeecce26be7,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-06-21,585.49,ACH,USD,2022-06-28
961962e5-f96f-4d68-945f-9d6779cdc27a,ada54f0d-6ce4-4b04-a46e-b0a46fa869b0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-07-19,585.49,Wire,USD,2022-07-22
50ec1966-31fb-404d-ae8a-10fdf8841dad,ad83457d-3ba8-4221-9a06-f6c5ab3017d5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-08-22,585.49,Credit Card,USD,2022-08-30
fcf753a7-dbe2-43d4-b1bb-fd13d236868e,62a54849-5e0a-46f9-9bd6-d930fa77840f,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-10-23,585.49,Check,USD,2022-10-20
c71e974d-ff14-4c80-a3e0-9884f2985f43,a4cf1fd8-fe27-4470-80b0-99d387590882,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-11-12,585.49,Credit Card,USD,2022-12-01
c9251ba2-d752-43c7-8895-f068191ae4f3,96de74b8-d70c-4085-8ab4-72b298438beb,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2022-12-08,585.49,Wire,usd,2022-12-09
1ec665d2-69ca-42fb-9a62-113b05cfa788,aefca018-4b83-4715-8c30-f68c88a29306,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-03-07,585.49,Credit Card,USD,2023-03-25
7f151347-ed18-4974-9f88-0eefaf6842b7,64267c38-ce06-471d-a832-89cd60a34fe1,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-04-06,585.49,Credit Card,USD,2023-04-10
09338904-dfeb-4a91-a066-95c3425db30b,14dcd88d-feaa-44fe-9c97-cbab268df59a,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-05-09,585.49,Credit Card,USD,2023-05-10
6600bc62-403d-4be3-a778-c1bc7aae2852,93a9543b-fb9d-4964-9228-2d3b1b3ad194,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-06-25,585.49,ACH,USD,2023-07-02
bb8a29d0-a6da-4a27-bcf3-b59813676a90,be95e690-ea21-438b-9112-c9a9d1ed6618,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-07-11,585.49,Check,USD,2023-07-06
8c4b7ec4-3338-437e-9ece-8d7c7757565f,58a4ab2f-12aa-4924-b2d7-880a13e452a5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-08-17,585.49,credit card,USD,2023-08-13
bb1bd45a-b940-4516-b496-cb5248c08447,45bad94f-f899-413d-90f8-aa1cc74cd3a2,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-09-09,585.49,Wire,USD,2023-09-15
38d70340-6959-4f5e-a7fd-7fa41c8b6341,83dcb03a-82d7-42ec-8061-b0cf47c6e1a3,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-10-16,585.49,ACH,USD,2023-10-10
fe721583-b968-46fc-b207-fbce8bb55fa3,53b6b6bd-a344-4071-a346-fbab3f792df3,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-11-29,585.49,ACH,USD,2023-11-21
ea433366-5920-44cf-aebb-302504b8fe89,54372737-233e-414e-b947-61e93e00ad54,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2023-12-09,585.49,Wire,USD,2023-12-26
9a98ce22-aa4b-436c-a991-33eaf17acc62,d9e66dba-1734-40f2-a873-34e271c9dcc5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-01-30,585.49,ACH,USD,2024-01-31
03643bcd-8d76-4a3e-8cf4-c00c44e91613,d10ad44e-561e-4561-9e65-9fc5c9f4c69f,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-02-08,585.49,ACH,USD,2024-03-01
44873749-0470-4d59-9102-2411f96f98d4,c1f42709-9a29-4916-a5a4-5f160010cbee,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-03-20,585.49,ACH,USD,2024-03-18
32a9ac49-db8f-436f-a0cd-975752626261,46eb3636-b100-4619-91b5-a833fb477a59,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-04-13,585.49,ACH,USD,2024-04-13
32289b4b-e2a6-4832-861d-0eabdb3c7938,4c72c073-9422-4a6d-bb55-c7b2e6e0705e,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-05-08,585.49,Credit Card,USD,2024-05-08
e82e49a8-9b2b-4fec-9286-6078a36f4614,5c94f06d-796a-458e-888a-a1178eb2a3bd,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-07-21,585.49,Wire,USD,2024-07-12
cfb864eb-a440-496c-b786-8d1db184bb69,680cfd00-fdc2-4002-bddf-12b24b4235d0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-08-26,585.49,Wire,USD,2024-08-06
484a6646-e268-4b81-906a-712b2a98f863,6563ae70-5e81-4f93-8eb7-2234aff986ad,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-09-07,585.49,ACH,USD,2024-10-03
5d084e2e-5f29-43a3-a12e-556673b51a8b,aa0c68b5-6893-4d07-a51f-2f073f494845,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-10-28,585.49,Wire,USD,2024-10-08
8efe0627-c5fc-4778-9d3c-7999625bfcd0,cd713882-4202-455f-b934-09cbd55c9f8c,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-11-11,585.49,Wire,USD,2024-12-03
a66ef0e4-9c12-4aaf-b98b-ef0a8478a91d,ff19889e-6c0f-4386-84a1-64e291edf846,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,2024-12-31,585.49,ACH,USD,2024-12-12
55aa9448-074a-4eda-901e-011efa83ec3c,18bcac99-6475-4c5c-9660-af4d7bc80561,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-02-15,299.0,ACH,USD,2021-02-13
cc49fc8e-9139-447a-8d03-38a6030474f4,aec1d666-e0ec-4693-acb2-b93d44bb57a8,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-03-30,299.0,ACH,USD,2021-03-27
4b882591-a30f-4e0c-8f88-a9735d31fd20,a5f6fc27-c036-4dbc-92a3-bd7757f1ea21,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-04-29,299.0,ACH,USD,2021-04-15
f32e3c3c-be79-49bb-9eac-f2614af3f947,31145789-a787-4ae3-8864-752159cadde4,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-05-12,299.0,Wire,usd,2021-05-24
14e0e473-2368-405f-9397-c70c9ed04130,4b1b2051-599c-4585-bea5-a034ca809dc1,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-07-20,299.0,Credit Card,USD,2021-07-31
3f92ed91-a083-4dd5-ab38-35b350876d58,71a87cf7-4165-4a37-b894-8ae13dc54d7e,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-09-01,299.0,ACH,USD,2021-09-01
7e0aa15e-95f5-4a62-9d21-9f48e9b78e47,885b5af2-261e-49d3-b467-bb608e90f12e,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-09-12,299.0,Credit Card,USD,2021-09-24
f8552222-eb5b-4902-83a6-3742310b2cd0,f3fe4022-4276-4b10-8a7c-3b523b7b29e3,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-10-25,299.0,Credit Card,USD,2021-11-01
2b3a7e94-abec-4849-85cf-d8f9621e8b09,1cd02684-5299-41e3-9fbf-92e66b6bf307,e846ccf2-758d-42e3-b701-b82e3d74046a,2021-11-23,299.0,Check,USD,2021-12-02
c716b4ec-9aba-458c-b670-8dd9aace2af8,8cd1ac5a-c0d8-4481-8f15-62a30114860f,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-01-07,299.0,Check,USD,2022-01-08
0293c315-28f0-4bca-8d35-3c54e9e9967c,2d593d59-4cfb-4fe7-a742-dcd5f531be97,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-02-24,299.0,ACH,USD,2022-02-11
b386c5ec-0bb6-42fb-a026-67fb0c1a532d,643fdba2-6586-4047-b3ec-1794f1a12b0c,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-03-28,299.0,ACH,USD,2022-03-06
13effccd-ddd9-4d2e-be81-e76f3027744f,83998da2-bd09-49bc-8076-43a1a0a84808,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-05-07,299.0,Credit Card,USD,2022-05-14
160fea32-f818-44a0-bdd6-f1bdf06385d2,f7e227a7-935e-41e6-bf7d-373b48c0a036,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-06-26,299.0,Wire,USD,2022-06-26
ab517eba-3661-4910-ba13-7331b92eb528,424dbc87-fd98-4b42-901c-2e07c8a38ca3,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-07-16,299.0,Check,USD,2022-07-05
6efcad55-abb3-481c-ba63-dc9db8282e48,7d2278d6-4c11-46e8-bf74-937811dd4071,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-09-25,299.0,ACH,USD,2022-09-10
8c0cb7f6-1b26-41b4-af7c-2370e48a4755,ae7ceeb7-ea68-487e-8f75-6347ee364d69,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-10-27,299.0,Check,USD,2022-10-09
4ecbc3b6-4a5d-49f4-aad9-c10b52c8cd2e,0a00cae7-b97d-4c99-83ba-dceb098c969b,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-11-25,299.0,Wire,USD,2022-11-25
5ac54f6a-36dd-400c-b1e6-8454f4b284ca,9296e3be-e463-4b1a-a1e4-a6c3cf57a9bd,e846ccf2-758d-42e3-b701-b82e3d74046a,2022-12-28,299.0,Wire,USD,2022-12-15
f4d44205-d8d7-48ba-9676-64618f5898a8,137e36fa-6789-4d59-94e4-c8e92e7f96fc,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-01-17,299.0,Credit Card,USD,2023-01-24
9f730e1c-1853-4c45-ad3b-958e8fbcc444,10df2dc6-bc9b-41f4-a4ad-a491ef605118,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-03-27,299.0,ACH,USD,2023-03-31
27668e77-2590-47b7-a16c-41c1f87a1de1,9ce8591a-cac0-44ff-9f98-02e68495ba70,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-04-07,299.0,Wire,USD,2023-05-03
819b5282-e4ed-4870-85cd-18fcb2229fe1,f3c50b73-6c0e-4242-b015-a3176d3b3cfe,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-06-24,299.0,Credit Card,USD,2023-06-08
4e4f1129-d218-4ab6-be2d-20424b3ad624,5eca3de3-3aff-43c8-a971-91e4d641b46b,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-07-12,299.0,ACH,USD,2023-07-09
89ea8f09-344f-48b2-bc9d-6a99791cce07,e342ffbc-59c1-43d1-9541-8ab6fda1cca3,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-08-15,299.0,Wire,USD,2023-08-14
87d7b804-d312-4cde-8a4d-e7bfb1b09e70,1659db58-b367-4db5-9f0a-9a7c6cbfbb36,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-09-29,299.0,Check,USD,2023-09-11
ac961b97-a8c8-4d9f-a418-4f9aff766206,f7666637-5ae7-44f9-8dbc-fc9756c406e3,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-10-05,299.0,Check,USD,2023-10-21
ec734140-a5e7-4472-b567-c8fcfdc6c5d0,8e861c7e-b85c-44ec-b058-b3dde9cac948,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-11-20,299.0,Check,USD,2023-12-01
d759a776-5161-4bd6-8e43-6be0d474d408,9bbe2217-c50e-461a-ba26-3c69399e85f0,e846ccf2-758d-42e3-b701-b82e3d74046a,2023-12-06,299.0,Wire,USD,2023-12-27
4b7fd130-4476-4749-bc1a-dea72b07572b,628083a3-dfc6-4b2b-9857-7d6a53a1690e,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-01-16,299.0,Credit Card,usd,2024-01-17
248b1211-5358-4bd6-bd56-6a639b7d73a2,1c099cf6-347a-4c0f-9be6-7a574c7c10ad,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-02-29,299.0,ACH,USD,2024-02-21
ac199736-5eea-45df-815c-1b06ed419db9,84c0e5a0-a466-43c4-a180-bc1fda57a576,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-03-26,299.0,Credit Card,USD,2024-03-15
a3f65bb6-146b-4de3-9d4e-335394c060f8,b558b296-2280-46d5-bde7-8f1a58c9978a,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-04-30,299.0,Check,USD,2024-04-15
76b7b21c-9c85-4e7a-ab89-f527fe21cbfc,101b3bda-5087-41ee-96c5-149d13c5a602,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-06-30,299.0,Credit Card,USD,2024-06-05
39efa889-23c2-4de8-b04e-447706aab9cc,a2127ad7-9eba-4411-9359-be6ea41a2284,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-07-18,299.0,ACH,USD,2024-07-28
6d83dcfe-7a96-43df-b213-7b928c0f8717,671b3504-efd5-4368-90c5-88a73cea32db,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-08-24,299.0,Wire,USD,2024-08-14
e8a35910-c8e2-436a-b575-e7c59d79255d,00572c7d-cde4-438a-8710-a09308d0c114,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-10-03,299.0,Check,USD,2024-09-28
5a6d0903-d955-4a2c-9424-34d4a871e7a6,17690d19-72ea-41f3-8180-152479d96486,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-10-18,299.0,Credit Card,USD,2024-10-08
1fd6c091-f799-40c2-a1d7-e0d044a40a82,0d012bc6-8220-40c3-978c-c4b06d356ad9,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-12-01,299.0,Check,USD,2024-11-17
14f0dc6e-7614-43fb-837d-2f8785da5d5f,223aeff2-43fb-4079-8a94-5a6dbc9b4aa4,e846ccf2-758d-42e3-b701-b82e3d74046a,2024-12-23,299.0,ACH,USD,2024-12-13
7deb72af-f18e-4100-a57d-48357edebed6,ed1b30b4-d768-41af-8434-77b1f53ea2e9,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-03-16,2258.94,Wire,USD,2021-03-11
ca09f8ea-c9d5-4e52-9d52-d0e76222ee80,5eec5338-d2eb-4bdc-a550-cff712f4f2a4,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-04-05,2258.94,Wire,USD,2021-04-21
ab0e67d8-64bf-4cd9-a47c-4d3e43f9b2f4,788b8b0a-8d50-470d-b07d-3277e00facbf,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-05-25,2258.94,Wire,USD,2021-05-27
69879765-6f14-4305-aa0b-050e76bc7821,90051d56-777e-40c1-9391-8c1cd7d1e5fb,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-06-10,2258.94,ACH,USD,2021-06-06
586441e6-8e62-4830-a619-693c6c791984,944eac80-7b41-42d4-b7db-58067ced856f,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-07-25,2258.94,Credit Card,USD,2021-07-21
511ef938-fa06-45d4-a251-c8cfd82200af,c1e31f26-0e48-49a2-94b6-9b8cdc4eec71,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-08-05,2258.94,Wire,USD,2021-08-22
00afddf9-aa31-4c02-ba15-dcf279c91c24,4c2e4790-d85c-48e4-9d74-50cfeec061ed,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-09-30,2258.94,Credit Card,USD,2021-10-01
14125192-1986-4cda-87ff-d5312f31f9b6,82e3303d-2e03-4eb8-a8a9-0fc0f6441001,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-10-16,2258.94,ACH,USD,2021-10-13
0fc39099-f00e-4aa7-9114-761e86f539e2,a47cfbff-0e87-4254-b5e5-71b086ebd975,84e78361-c4a5-4f8c-8c80-cda13f632835,2021-12-27,2258.94,Wire,USD,2021-12-06
fea1bff6-43a6-49a4-aa0d-4cb72e563997,430bbabf-45b3-4f65-8ed3-61c7c14cd4fa,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-01-13,2258.94,Credit Card,USD,2022-01-25
1b08fe72-8b50-4b72-a8a8-20f2d27bb96e,ecfef47e-d493-42ab-8498-e967cb46e7d8,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-02-26,2258.94,Credit Card,USD,2022-02-27
c9f73970-4f0d-4cda-8feb-13eeeace82cf,6a5a818b-d625-48a4-a789-76e36424c1fd,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-03-23,2258.94,Wire,usd,2022-03-16
39f757f5-1809-4473-9375-a47c68e91013,659f97dd-baa1-46af-97fb-cc5062d9d414,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-04-13,2258.94,Credit Card,USD,2022-04-07
ff3349d9-a98a-4236-8e26-5ffb5de9d381,b0542321-09fa-4888-a84a-a014a11b2256,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-05-10,2258.94,Wire,USD,2022-05-19
d9f24dd6-680e-4f4c-9c44-c780722d6798,5d298f73-c5f4-4fca-8f4b-f2fc4f83867c,84e78361-c4a5-4f8c-8c80-cda13f632835,2022-07-03,2258.94,Credit Card,USD,2022-07-03
