subscription_id,customer_id,product_id,plan_name,status,mrr,start_date,end_date,created_at,updated_at
52263376-d02a-459b-b849-c99f0d18d7b3,8c2fb6d1-2419-4ec7-adb3-0cfb0b0f4e2a,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Churned,299.0,2021-09-09,2022-02-27,2021-09-09,2022-02-27
bf5d1d39-0d95-45e4-b1dc-cb6debd320d9,b194f822-6730-4207-bd15-ab1e077514d9,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-02-09,,2021-02-09,2024-12-31
f395af29-e812-4991-9fc2-8b51d22b77aa,480d64f5-62b2-4d48-883a-70cb842159b5,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2021-06-07,,2021-06-07,2024-12-31
41d2dd7e-d5f8-48a4-9d9c-f57479c3da2d,b7863351-b06e-4980-843e-831000c914ea,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,522.57,2021-04-20,,2021-04-20,2024-12-31
aae2dc62-8ba5-44f8-9c22-815b3eed6145,c01e254a-556e-4537-8f43-a69da1586d81,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Churned,299.0,2021-06-06,2021-10-07,2021-06-06,2021-10-07
7b2d7d93-415c-422a-af27-497b5c98200d,bba0d79d-0006-44a5-931a-1516732765e3,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-01-30,,2021-01-30,2024-12-31
e5793226-4fc3-4114-b588-4f61a8486822,c9f6c4c8-61e5-41f0-b9c0-7b722845b32b,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1172.32,2021-09-06,,2021-09-06,2024-12-31
3b9f2add-d3c4-409e-b799-7795946800ab,b7de007b-8248-47f9-b248-2437b072bdb9,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Churned,299.0,2021-06-15,2024-05-17,2021-06-15,2024-05-17
863c2d5e-7d1c-47af-bd2a-4597197c7582,136d8cae-933e-4975-ae3f-a219d01119a1,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-02-13,,2021-02-13,2024-12-31
f5fae3a1-546d-4c83-990b-6a1446341b72,84b88b93-9b98-404e-ba46-bc10506ac05e,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2021-06-04,,2021-06-04,2024-12-31
32b0c4d3-2ab7-46bc-a272-14c8579b93a3,1580ba93-4168-44e0-9fa2-8d111f4d527e,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1006.28,2021-06-05,,2021-06-05,2024-12-31
d127af9f-eabe-49df-b9fd-c9e99418e868,1a6e24fa-963d-4dcf-826c-39999bc6f94c,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,949.57,2021-05-13,,2021-05-13,2024-12-31
100dec61-fc15-4fd1-b907-98540ab6ba90,664c78d5-880e-488f-ba7a-142a1e9a8313,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2021-03-02,,2021-03-02,2024-12-31
8dcc0f3f-f9c9-409f-9a4a-74b027b3124c,85bf1379-c664-42ae-b0bb-2b75b31b3fda,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Churned,99.0,2021-11-09,2023-05-20,2021-11-09,2023-05-20
af0ec533-3751-4caf-9278-5159e786eb89,efb33b71-6daf-4293-bba5-e9a55039a884,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2021-07-18,,2021-07-18,2024-12-31
99528079-c558-46ab-b6da-a115ab5464ff,bc360478-cbd3-42a2-a066-c7b7b4fa6538,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1081.04,2021-03-27,,2021-03-27,2024-12-31
a1de9fdb-9bf7-4ec5-bb28-06f84de7b26f,e77a90b9-1235-41c9-85d6-52065b15cf2f,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Churned,2307.79,2021-05-20,2022-11-11,2021-05-20,2022-11-11
42fea5f5-9807-4b49-9e53-8795b8fda51e,dc77c830-5903-4667-a0ae-b1e1f232b6ac,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,920.04,2021-06-24,,2021-06-24,2024-12-31
82a82526-ca85-4543-b98a-24f72d825dc1,caab565f-45ec-4f72-960e-95fc82e0accc,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-07-17,,2021-07-17,2024-12-31
e22a2216-63ee-4db0-9d3c-2d5734c50de1,991aa36d-5d41-4fe3-9fdc-a25ac6a35809,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2021-03-05,,2021-03-05,2024-12-31
d95a07de-dd06-4955-959a-8b9c44c31f15,1d77f8f5-c4c4-4fb9-b12e-308b391c2022,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,248.31,2021-03-05,,2021-03-05,2024-12-31
779c27d0-d897-41ea-bc5b-8e65db99ca26,3d34fcf4-3acb-4cee-b6ee-05d1354a637d,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Churned,2499.0,2021-06-10,2023-04-30,2021-06-10,2023-04-30
cd3e4790-2fcc-4d01-8ce6-12056831ba11,87637970-d7cd-4c85-a686-8b679c98c9bd,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2021-12-21,,2021-12-21,2024-12-31
93cc5d84-bfc8-4501-80b1-f7f69a42cc7e,50d7dd04-ca0d-4bc4-bca2-049cd6b2609b,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,571.99,2021-11-18,,2021-11-18,2024-12-31
194beb03-dfa6-4d84-a534-73cebacf6afb,e3472d50-14ba-4f4a-9ad8-72ee5a667956,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,272.61,2021-12-11,,2021-12-11,2024-12-31
14c39ce5-a688-4ba5-8939-fd9f3782e64b,b4da18a6-6691-4b06-8c45-a65a119ce1db,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2021-12-24,,2021-12-24,2024-12-31
428e3f94-211d-4ba4-9dfb-e6a0d1e8b7fa,59f245e9-bc50-4a6e-8db3-15c55980ba3f,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,97.87,2021-04-14,,2021-04-14,2024-12-31
085679d3-b5e9-4988-a949-778e128a3bf5,13225689-e9fd-476d-8881-3a9e0c135591,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2021-04-06,,2021-04-06,2024-12-31
6f01cbef-c807-4aa0-9cea-a7fcc11339f8,c6074c67-6583-4d9e-b117-4bb139942682,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2019.66,2021-10-18,,2021-10-18,2024-12-31
a4594c06-8e53-43a9-9737-17dc79a68668,a9266045-5036-4c15-b177-e8c3124a798f,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1193.74,2021-11-27,,2021-11-27,2024-12-31
87785357-8478-4296-be8d-6d8f2870b479,f86a8948-53bf-4e07-b58d-1fb339cacc6f,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-02-02,,2022-02-02,2024-12-31
21d3ab6c-09da-4402-9e1d-c6f403bba6e6,8641a9aa-9cb2-4c85-92a1-452906a1ee07,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,273.02,2021-11-07,,2021-11-07,2024-12-31
ce49df81-57e3-408d-9332-f1b8a12146ea,98209da2-0d3a-4ea5-8815-def9348f1283,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,82.87,2021-10-22,,2021-10-22,2024-12-31
d0d489d6-46ef-4f30-9a01-90fecf5e49ac,aeea3c8f-f327-4d02-bf08-ecd8a6239aa5,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-04-13,,2021-04-13,2024-12-31
6472083a-8ee7-4ccc-a6d8-68a1bd2456de,17bdea4c-75e7-48d7-a424-1ae7c444d978,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Churned,90.1,2021-04-16,2023-09-06,2021-04-16,2023-09-06
f48cf815-643b-4388-b5b9-d3d65dbe1aa1,a9b88178-de75-45ad-9cac-42940175690b,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2021-05-10,,2021-05-10,2024-12-31
4308f95c-4551-47ef-aea0-96664c6a9b89,6c4d0cff-6d61-4aa3-be5c-c1f67cc15a41,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2021-02-19,,2021-02-19,2024-12-31
d4f30050-2121-4e16-9e5b-ba30ab0631c7,fa1e7edd-af1f-425c-8d1d-bc523d9a2e16,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2021-09-27,,2021-09-27,2024-12-31
3640072b-9466-4a56-956a-abfed472e94d,7341334c-4c21-47b0-8426-b2bff6fd74fe,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2001.9,2021-03-26,,2021-03-26,2024-12-31
4301fa2e-95f5-4954-9071-dfd4fad4b1e0,7c37b980-066b-4fa7-b4ac-4aa1fbc9f7c1,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,93.05,2021-02-22,,2021-02-22,2024-12-31
385d7332-582f-4d13-8507-29884181e9ce,b9386cf7-e259-4b85-a3b0-12b9f0d6fba3,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2429.5,2021-03-17,,2021-03-17,2024-12-31
0fc1e823-c7a1-4dd8-bd06-3fe47dc925c2,b2dd862f-600c-45c3-8bde-7b610893c9d9,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Churned,299.0,2021-08-14,2022-01-07,2021-08-14,2022-01-07
9f27b4cb-3bdc-4fed-b071-fc143535f0a4,93e6c5d0-35f1-43d0-951a-0f3f1f11aaab,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,535.8,2022-05-20,,2022-05-20,2024-12-31
a6546e54-7bd5-48ce-8962-bb438b799d7e,11a420b6-749f-4bab-8d31-3b04fedc4e3a,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-02-03,,2022-02-03,2024-12-31
70fb940b-b9a4-413e-ace1-99b580f2726f,06a597c3-5b3d-4124-9747-1d7d5874691e,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,98.51,2022-11-07,,2022-11-07,2024-12-31
69b914fe-a1b0-4853-924a-861a4c391066,d2715e6e-ea60-4ef1-802e-496400c44f51,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2022-09-30,,2022-09-30,2024-12-31
766c0e47-f952-4023-8530-5229c1b24375,abcd974c-5ef2-4db4-83d6-e19a17a3f278,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-08-01,,2022-08-01,2024-12-31
d49d6d3e-c661-488b-949b-98decce9f936,7808ee0d-a624-41ab-9a2c-ddc3437e14d1,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2022-07-10,,2022-07-10,2024-12-31
7fa7eb4e-08f5-421c-afcb-8b9304cef290,99cae1e5-28ca-45fa-82ae-66b107d04cc6,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,543.2,2022-11-07,,2022-11-07,2024-12-31
db3cb704-102d-4e5d-b036-df932746faf9,9056027a-be46-4bb3-a352-59e43946f7f6,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2022-11-03,,2022-11-03,2024-12-31
b3144649-5e0b-4d78-8359-8d0b86522f03,441b35bd-ea4c-4eff-98bd-fe66a3595b59,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-02-23,,2022-02-23,2024-12-31
88e2843a-af53-4d61-955d-db63161a8ad6,e8ebc6c4-7983-4049-a017-e771df20c9ba,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-04-05,,2022-04-05,2024-12-31
3b95eb46-756f-4547-875f-29f06338d10e,7a4d3e3a-bfaa-49b5-967f-ddd4eb1f6bb2,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-11-08,,2022-11-08,2024-12-31
fd3e2690-522f-4ca9-a1e2-b1bec84c2667,818fe732-cdf4-4531-b5ba-d567b9c60b01,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Churned,491.74,2022-05-20,2023-03-20,2022-05-20,2023-03-20
d6b3d337-5a13-4939-8bd9-90ef400c26e8,2761606c-53f4-4296-968c-44225c56f0ca,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Churned,2499.0,2022-09-01,2024-12-16,2022-09-01,2024-12-16
b30dc201-ef3e-46d3-b9cf-1bd628c3c2bb,386f7870-41f1-489c-9c3b-71e04bb5dc5d,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-12-10,,2022-12-10,2024-12-31
baf97bef-e621-4bff-b629-fa4e98d7f022,06632ee0-6563-4a21-95dd-229041ec5eeb,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2265.62,2022-07-22,,2022-07-22,2024-12-31
03b233ce-df56-4201-a513-406c30f28ef5,be56edef-ca31-4820-80ba-926c0ac05d0a,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-10-24,,2022-10-24,2024-12-31
cf6c19d4-e2af-4e2a-bb1a-bc711032c016,c70815fd-b7a5-4786-b278-b468913513b0,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2250.34,2022-11-19,,2022-11-19,2024-12-31
dc70822d-ddb4-4f2d-b23e-32481aeec320,a4379746-9458-443c-8f42-1d7463cccf8d,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2358.4,2022-05-06,,2022-05-06,2024-12-31
343c593b-343d-41bc-9544-e5aff5d8e8b7,b3ac80bb-5bfa-47de-b76b-a4716dba5e73,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1199.0,2022-07-19,,2022-07-19,2024-12-31
bfae9346-17e5-4a90-8f23-ce6f2972e7ce,21d927b5-a29b-45d4-82d9-e93f4093b619,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2440.84,2022-08-13,,2022-08-13,2024-12-31
bc0438f7-3291-44e1-bd62-25ef9725f72a,8eb76e14-1716-4949-80a8-581b64ed3198,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,97.83,2022-10-12,,2022-10-12,2024-12-31
748999ec-c31f-4476-a499-5a58af06cba8,2d224a8d-11b6-4d12-8069-70b0f21242be,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-01-28,,2022-01-28,2024-12-31
5bb36cb6-c95c-4601-b5a9-94822020ea2e,ff18d299-8eef-4653-8f67-4bbfab38ae51,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Churned,1199.0,2022-09-20,2023-12-12,2022-09-20,2023-12-12
c844129a-8a57-4471-a2c5-8c6e5ce1aba1,f1889004-58c4-4cda-8990-8f35bb15315f,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Churned,2297.57,2022-09-12,2023-07-05,2022-09-12,2023-07-05
a05c7e3a-44a1-4ca4-aa6f-13a8580dae5f,c493005d-a4ee-44a9-9e5a-42bb78e225fe,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,583.76,2022-08-05,,2022-08-05,2024-12-31
c08e4d3a-21c7-4a93-866b-2431ad3a2fc9,a86bc22f-0a3f-4446-8aa7-a416d103f746,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-04-22,,2022-04-22,2024-12-31
4c096780-bf0a-45ec-af14-f2a5ff9af7c4,331cb54b-4472-43d7-bf57-4f6c80b58683,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,97.87,2022-11-10,,2022-11-10,2024-12-31
9c4b7d2c-91b5-43ad-b696-48107ac47b17,d6bd8a04-f449-4c05-b6e4-b5f744ae1121,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2345.06,2022-09-12,,2022-09-12,2024-12-31
8fd7f4c6-20e7-4170-a07e-0e4119f10426,4dbbb010-ea82-48f8-b976-291b0e106859,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,254.28,2022-04-05,,2022-04-05,2024-12-31
70881374-f583-47b3-9e59-53afbb14d475,c8dba900-6357-4da2-8b83-419d610a8a6b,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1089.15,2022-06-20,,2022-06-20,2024-12-31
beceafaf-2b18-4c22-813e-00a6b9b0cd1f,a5074a66-9dfa-4423-ac38-50cd6f6c8769,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1180.37,2022-05-30,,2022-05-30,2024-12-31
242ae4be-2340-4123-99ee-e149f183a4ff,d439b953-c5f2-4887-aa07-ef99b5f74692,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-09-06,,2022-09-06,2024-12-31
5b69b0e5-fcf0-4de4-93b8-86592be2f3e5,60186fac-a322-4359-9d0d-62d041be4c90,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1087.76,2022-10-02,,2022-10-02,2024-12-31
9c7ba38b-ea30-4397-8380-ca1e95350942,67f11742-2e19-42a4-b13d-99901b714363,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2022-04-20,,2022-04-20,2024-12-31
b56604b5-9f1d-435b-a54e-2c0f1f44db05,16c15593-eccf-49a1-b4ee-a1074b97caa2,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2022-03-14,,2022-03-14,2024-12-31
cf166fee-9a63-4020-9fb2-05230859727d,f53ec6ef-6c75-40c5-8d0f-4b58da26516c,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2022-10-11,,2022-10-11,2024-12-31
082b4244-e43e-4663-bf8d-94892e6e7c61,040d1e61-1ef1-492f-ba48-642ec3d4556b,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,533.15,2022-12-27,,2022-12-27,2024-12-31
d68abb0c-04e4-4ef3-bd16-4c6d09c6e935,9dd4bc75-6b1f-4c41-9570-bacb2b8fd3f0,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,84.06,2022-12-08,,2022-12-08,2024-12-31
56e4ed66-c2b7-4592-91d5-ce3ed8999588,3ff0bcfd-2216-49b2-bb13-7b0317fa9bf0,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Churned,243.49,2022-04-02,2022-10-28,2022-04-02,2022-10-28
d07a7779-6325-48cc-a590-e9f03eb4e3df,11c0ae1c-6807-4839-a075-2ba380d229b9,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Active,599.0,2022-07-04,,2022-07-04,2024-12-31
5a6b3fc1-9d9b-455d-8d23-748fefd3edd5,07483a52-e93d-4c99-a37b-14690fc559ad,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-03-31,,2022-03-31,2024-12-31
70641eca-fa37-47d7-8488-cc50626ca6ac,17d86443-04a8-4799-9742-980d12ecbd8a,58c8fb57-4bff-422d-9b08-8e3f27d2d550,Business,Active,1093.84,2022-10-25,,2022-10-25,2024-12-31
586d9cb7-1383-47fc-be92-a4abea49cca4,2d7bfe40-7060-4da0-b1d6-f9dc1c5b7acc,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Churned,586.05,2022-12-03,2024-03-20,2022-12-03,2024-03-20
102139c1-c625-414f-839b-ad70d5af13a2,12ad98d9-69dc-4c76-bf41-5d9206348941,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,91.3,2022-03-06,,2022-03-06,2024-12-31
6745ba86-f281-49cc-87d4-58b561117f92,e25716e5-30eb-4f52-bf48-4cfd60357987,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-08-08,,2022-08-08,2024-12-31
33663515-f263-4761-b38e-07deb08b5f80,fb3ecb90-a4a3-4189-a8ad-125418bb287e,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,293.31,2022-08-27,,2022-08-27,2024-12-31
4b204a5b-74a0-4806-90e4-d9e67e9e7468,887e838b-5763-459d-8dac-c46b7ffc4149,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-10-25,,2022-10-25,2024-12-31
5c6f43ce-aaa5-4f9b-95e8-84ca9478d9cd,f2fe42de-f427-4392-8aef-f6d87a81f3bd,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2022-12-12,,2022-12-12,2024-12-31
e8e1d40c-ccc6-4bfb-984b-f7a0aec5407b,731054be-137f-4184-8c25-58fd4cdcbf40,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-05-30,,2022-05-30,2024-12-31
8e58054d-43bf-4293-8a52-7f8f9e266a90,a0ec0ba5-a924-43fb-93ac-3d79a6148bb2,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,299.0,2022-05-11,,2022-05-11,2024-12-31
6d06715d-08ea-4186-9077-959353f2d029,8f8bbda7-2fd1-4743-8c2c-46fd75cd75df,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Churned,2499.0,2022-08-11,2022-12-24,2022-08-11,2022-12-24
14509360-bca1-4669-9d40-a643fae3e5f2,75f8ce16-7f49-4ca5-8b10-97ca85a519d5,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2499.0,2022-01-28,,2022-01-28,2024-12-31
37d1377c-44bd-4edb-94be-c0cb752cde28,0eddd1e6-637d-4822-8aea-b43f860069a1,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,87.57,2023-01-29,,2023-01-29,2024-12-31
9871c77d-84ba-4868-a959-21fb72506c6c,aca97e8e-ae5c-4ce0-9a53-441d97b1a796,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,99.0,2022-12-27,,2022-12-27,2024-12-31
f6d426e7-73a0-481e-a7a7-8cf5e9746874,46afbfff-8a45-4242-8137-6286a601f490,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,289.41,2022-12-14,,2022-12-14,2024-12-31
8e89858b-f553-414d-aad1-39a8de018da8,67ae4440-b8b8-4d51-9adf-f2eb5aa5837e,89b24ab9-242d-4912-9ecb-04dbc3963341,Enterprise,Active,2129.47,2022-03-18,,2022-03-18,2024-12-31
e2e50a9f-cbed-4260-84a1-d38a03723193,bb1e982d-c183-4273-ad42-6267695495b1,9f3d57a1-d96e-4856-ae46-be466aa84503,Pro,Churned,599.0,2022-08-19,2023-03-14,2022-08-19,2023-03-14
741f9eef-22fc-4677-8e83-7edd871bee7f,92cba2b0-01be-47a3-9ebf-bc54b50d7f62,b355e1c4-d914-48f1-89b9-ea6c5554ddf8,Starter,Active,89.51,2022-08-05,,2022-08-05,2024-12-31
26fa6383-270c-4432-8b25-6a6e7e67ef8b,6029b9a2-77c7-49d4-b546-f716034e9c95,bf16ac86-1f74-4c16-9753-ce0f595f2600,Growth,Active,282.78,2022-10-22,,2022-10-22,2024-12-31
