invoice_id,customer_id,subscription_id,sales_rep_id,invoice_type,invoice_date,due_date,status,total_amount,currency,created_at
c2e43232-96b4-4f07-86e8-9137781c6005,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2022-05-01,2022-05-31,Open,1199.0,USD,2022-05-01
d20f69cb-5451-449d-9ff0-87bce250f38d,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2022-06-01,2022-07-01,Paid,1199.0,USD,2022-06-01
cd345ca3-7438-4856-a95e-815f758461c4,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2022-07-01,2022-07-31,Open,1199.0,USD,2022-07-01
645c6225-067e-4070-bd73-17d4f55996fb,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2022-08-01,2022-08-31,Overdue,1199.0,USD,2022-08-01
9177405a-a5de-412d-be46-f08e09b757cb,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2022-09-01,2022-10-01,Paid,1199.0,USD,2022-09-01
4bf12139-fbca-45cd-8d46-0f5e411bd7ae,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2022-10-01,2022-10-31,Overdue,1199.0,USD,2022-10-01
8a7b7973-0c46-499f-9a2d-53e4d15fd977,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2022-11-01,2022-12-01,Paid,1199.0,USD,2022-11-01
021ecaed-ab25-41e2-849f-f220133aa7b5,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2022-12-01,2022-12-31,Overdue,1199.0,USD,2022-12-01
9054cb63-145c-466e-865e-bbdfcf928067,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,6fe75d67-c663-4675-b2dd-8ffcb0322e74,Subscription,2023-01-01,2023-01-31,Paid,1199.0,USD,2023-01-01
3095824d-788f-405e-8f2f-3a2968714053,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,b3306055-139e-47d2-886b-68934f2929de,Subscription,2023-02-01,2023-03-03,Paid,1199.0,USD,2023-02-01
1121eb0a-70f9-4cc7-82e0-d09956d51a9f,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,768eac63-6647-4acb-9db3-0b7cd9858d17,Subscription,2023-03-01,2023-03-31,Paid,1199.0,USD,2023-03-01
4ddd8084-69c5-4580-9049-1d4649ea71aa,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,6fe75d67-c663-4675-b2dd-8ffcb0322e74,Subscription,2023-04-01,2023-05-01,Paid,1199.0,USD,2023-04-01
78f6cbef-0ec3-478d-959c-9df32fed50ed,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2023-05-01,2023-05-31,Paid,1199.0,USD,2023-05-01
3c237489-6cf6-4742-ba25-9f69a8585dfd,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,b3306055-139e-47d2-886b-68934f2929de,Subscription,2023-06-01,2023-07-01,Paid,1199.0,USD,2023-06-01
61357447-e15b-40df-b856-c3137f99c82f,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2023-07-01,2023-07-31,Paid,1199.0,USD,2023-07-01
833118de-80dd-4b48-bc32-91b9d7efc682,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,faacab81-edf2-48e5-9a24-31f85f630cfe,Subscription,2023-08-01,2023-08-31,Overdue,1199.0,USD,2023-08-01
3123aab2-d9e7-400f-95e3-33edeb121fae,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2023-09-01,2023-10-01,Paid,1199.0,USD,2023-09-01
d151c16a-bd02-492d-8814-8396c92b90d2,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2023-10-01,2023-10-31,Paid,1199.0,USD,2023-10-01
346a64a8-4822-44cc-a58f-2ca381ad6b97,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,46e02a49-1185-47e6-970d-da04bf292e8f,Subscription,2023-11-01,2023-12-01,Paid,1199.0,USD,2023-11-01
b918c53c-0e6f-42b2-89b7-6071cffe218a,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2023-12-01,2023-12-31,Paid,1199.0,USD,2023-12-01
35449e6e-27c7-4ed4-8fea-6c8ac5cf83f3,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2024-01-01,2024-01-31,Paid,1199.0,USD,2024-01-01
7bce5a6d-039c-4683-a87e-a956ae415343,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2024-02-01,2024-03-02,Paid,1199.0,USD,2024-02-01
48d539a1-95de-47ad-a632-cdcd105cf421,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2024-03-01,2024-03-31,Paid,1199.0,USD,2024-03-01
d8e351d0-5f68-4fc8-ba49-9430fd86c5a0,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,faacab81-edf2-48e5-9a24-31f85f630cfe,Subscription,2024-04-01,2024-05-01,Paid,1199.0,USD,2024-04-01
c03a568a-a499-47e8-909e-f3eb1b229620,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2024-05-01,2024-05-31,Paid,1199.0,USD,2024-05-01
0a8785b3-dde4-40e0-87c4-653a15444435,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2024-06-01,2024-07-01,Paid,1199.0,USD,2024-06-01
17efbc04-de8f-4a1c-af08-d8aa890942ab,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2024-07-01,2024-07-31,Paid,1199.0,USD,2024-07-01
927c57b0-3b5f-4a8f-a3a1-9eb85b568518,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,768eac63-6647-4acb-9db3-0b7cd9858d17,Subscription,2024-08-01,2024-08-31,Paid,1199.0,USD,2024-08-01
8fb69278-600f-43b2-8f3a-b49d1dce26f5,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2024-09-01,2024-10-01,PAID,1199.0,USD,2024-09-01
ed29b7f5-c340-4b48-92d5-f7b60ea885b4,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2024-10-01,2024-10-31,Paid,1199.0,USD,2024-10-01
9e9322a3-7ee1-4e07-bb1c-6ae45672482b,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2024-11-01,2024-12-01,Paid,1199.0,USD,2024-11-01
5a8cdddd-2fa1-4488-8471-0cd18747e217,49fe403a-b3c9-4076-ac86-06cc4ab5b11a,1d2dd58f-cacb-4121-90fe-20e84340bd58,502607c1-4bd0-4e7d-97d5-215928598803,Subscription,2024-12-01,2024-12-31,Paid,1199.0,USD,2024-12-01
82528bce-c9dd-4485-810d-7aa7430ede21,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,502607c1-4bd0-4e7d-97d5-215928598803,Subscription,2021-08-01,2021-08-31,Open,585.49,USD,2021-08-01
e55202c6-cc21-4383-8be4-d04c8c2d5f07,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2c9f6479-ee3d-4688-9ffe-b1be3bcd0563,Subscription,2021-09-01,2021-10-01,Paid,585.49,USD,2021-09-01
a723ba33-57bb-42cb-bfd5-4b1c0162f6b2,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2021-10-01,2021-10-31,Paid,585.49,USD,2021-10-01
114fd6a2-4696-49df-aa29-4856ee4a6467,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2021-11-01,2021-12-01,Paid,585.49,USD,2021-11-01
0133d541-44cd-4069-a639-126bf2dc3262,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2021-12-01,2021-12-31,Paid,585.49,USD,2021-12-01
b60a5d86-0780-4e09-b8bc-17122e9f33b0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,6fe75d67-c663-4675-b2dd-8ffcb0322e74,Subscription,2022-01-01,2022-01-31,Paid,585.49,USD,2022-01-01
38dea57b-5bd5-40fe-828c-83d851220f38,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2c9f6479-ee3d-4688-9ffe-b1be3bcd0563,Subscription,2022-02-01,2022-03-03,Paid,585.49,USD,2022-02-01
84007125-bfc5-444b-ac8b-f9111b681b07,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,768eac63-6647-4acb-9db3-0b7cd9858d17,Subscription,2022-03-01,2022-03-31,Paid,585.49,USD,2022-03-01
a5f1dc78-daae-4adb-b62e-1e2e92ac69f9,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2022-04-01,2022-05-01,Paid,585.49,USD,2022-04-01
9dbdac1c-ad34-4528-b383-4eec58e92479,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2022-05-01,2022-05-31,Paid,585.49,USD,2022-05-01
204de2fe-f694-4dc0-9ff5-eaeecce26be7,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,6fe75d67-c663-4675-b2dd-8ffcb0322e74,Subscription,2022-06-01,2022-07-01,Paid,585.49,USD,2022-06-01
ada54f0d-6ce4-4b04-a46e-b0a46fa869b0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2022-07-01,2022-07-31,Paid,585.49,USD,2022-07-01
ad83457d-3ba8-4221-9a06-f6c5ab3017d5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2022-08-01,2022-08-31,Paid,585.49,USD,2022-08-01
fac22c6b-cd28-4ce8-a739-c0218243ac96,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2022-09-01,2022-10-01,Overdue,585.49,USD,2022-09-01
62a54849-5e0a-46f9-9bd6-d930fa77840f,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2022-10-01,2022-10-31,Paid,585.49,USD,2022-10-01
a4cf1fd8-fe27-4470-80b0-99d387590882,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2022-11-01,2022-12-01,Paid,585.49,USD,2022-11-01
96de74b8-d70c-4085-8ab4-72b298438beb,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2022-12-01,2022-12-31,Paid,585.49,USD,2022-12-01
7240a3bf-8a65-4666-8f1b-3a86664d771a,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2c9f6479-ee3d-4688-9ffe-b1be3bcd0563,Subscription,2023-01-01,2023-01-31,Open,585.49,USD,2023-01-01
855d21e5-a31d-4d74-be59-7518a0fbc25e,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,faacab81-edf2-48e5-9a24-31f85f630cfe,Subscription,2023-02-01,2023-03-03,Overdue,585.49,USD,2023-02-01
aefca018-4b83-4715-8c30-f68c88a29306,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2023-03-01,2023-03-31,Paid,585.49,USD,2023-03-01
64267c38-ce06-471d-a832-89cd60a34fe1,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2023-04-01,2023-05-01,Paid,585.49,USD,2023-04-01
14dcd88d-feaa-44fe-9c97-cbab268df59a,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,79fd4b59-f7ba-4f96-a37c-4ccdfbe11de6,Subscription,2023-05-01,2023-05-31,Paid,585.49,USD,2023-05-01
93a9543b-fb9d-4964-9228-2d3b1b3ad194,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2023-06-01,2023-07-01,Paid,585.49,USD,2023-06-01
be95e690-ea21-438b-9112-c9a9d1ed6618,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2023-07-01,2023-07-31,Paid,585.49,USD,2023-07-01
58a4ab2f-12aa-4924-b2d7-880a13e452a5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2023-08-01,2023-08-31,Paid,585.49,USD,2023-08-01
45bad94f-f899-413d-90f8-aa1cc74cd3a2,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,79fd4b59-f7ba-4f96-a37c-4ccdfbe11de6,Subscription,2023-09-01,2023-10-01,Paid,585.49,USD,2023-09-01
83dcb03a-82d7-42ec-8061-b0cf47c6e1a3,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2023-10-01,2023-10-31,Paid,585.49,USD,2023-10-01
53b6b6bd-a344-4071-a346-fbab3f792df3,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,e63c13c3-8f6b-4adc-94ed-97c49dd65a79,Subscription,2023-11-01,2023-12-01,Paid ,585.49,USD,2023-11-01
54372737-233e-414e-b947-61e93e00ad54,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,b3306055-139e-47d2-886b-68934f2929de,Subscription,2023-12-01,2023-12-31,Paid,585.49,USD,2023-12-01
d9e66dba-1734-40f2-a873-34e271c9dcc5,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2024-01-01,2024-01-31,Paid,585.49,USD,2024-01-01
d10ad44e-561e-4561-9e65-9fc5c9f4c69f,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,6fe75d67-c663-4675-b2dd-8ffcb0322e74,Subscription,2024-02-01,2024-03-02,Paid,585.49,USD,2024-02-01
c1f42709-9a29-4916-a5a4-5f160010cbee,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,febd3702-75bb-4d31-9406-06d6077e77cb,Subscription,2024-03-01,2024-03-31,Paid,585.49,usd,2024-03-01
46eb3636-b100-4619-91b5-a833fb477a59,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2024-04-01,2024-05-01,Paid,585.49,USD,2024-04-01
4c72c073-9422-4a6d-bb55-c7b2e6e0705e,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,5a083476-3d7e-4dbe-ad27-901eacc49de6,Subscription,2024-05-01,2024-05-31,Paid,585.49,USD,2024-05-01
c5def187-828f-412e-8f08-b80598fc1cf1,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2024-06-01,2024-07-01,Open,585.49,USD,2024-06-01
5c94f06d-796a-458e-888a-a1178eb2a3bd,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,b3306055-139e-47d2-886b-68934f2929de,Subscription,2024-07-01,2024-07-31,Paid,585.49,USD,2024-07-01
680cfd00-fdc2-4002-bddf-12b24b4235d0,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2024-08-01,2024-08-31,Paid,585.49,USD,2024-08-01
6563ae70-5e81-4f93-8eb7-2234aff986ad,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,ab9e4393-716d-4da8-8023-ece248a1ba78,Subscription,2024-09-01,2024-10-01,Paid,585.49,USD,2024-09-01
aa0c68b5-6893-4d07-a51f-2f073f494845,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,b3306055-139e-47d2-886b-68934f2929de,Subscription,2024-10-01,2024-10-31,Paid,585.49,USD,2024-10-01
cd713882-4202-455f-b934-09cbd55c9f8c,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2024-11-01,2024-12-01,Paid,585.49,USD,2024-11-01
ff19889e-6c0f-4386-84a1-64e291edf846,446c7ae9-63fa-4eb1-bb1c-c954e71bd50e,ee4c7699-afe9-4da3-a41b-35500bcb16ad,b3306055-139e-47d2-886b-68934f2929de,Subscription,2024-12-01,2024-12-31,PAID,585.49,USD,2024-12-01
18bcac99-6475-4c5c-9660-af4d7bc80561,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,79fd4b59-f7ba-4f96-a37c-4ccdfbe11de6,Subscription,2021-02-01,2021-03-03,Paid,299.0,USD,2021-02-01
aec1d666-e0ec-4693-acb2-b93d44bb57a8,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,faacab81-edf2-48e5-9a24-31f85f630cfe,Subscription,2021-03-01,2021-03-31,Paid,299.0,USD,2021-03-01
a5f6fc27-c036-4dbc-92a3-bd7757f1ea21,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,79fd4b59-f7ba-4f96-a37c-4ccdfbe11de6,Subscription,2021-04-01,2021-05-01,Paid,299.0,usd,2021-04-01
31145789-a787-4ae3-8864-752159cadde4,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,61f93895-346c-4a06-9d7c-90614153bbb6,Subscription,2021-05-01,2021-05-31,Paid,299.0,USD,2021-05-01
2e058164-de6d-46f3-91be-53701b3335f3,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,b3306055-139e-47d2-886b-68934f2929de,Subscription,2021-06-01,2021-07-01,Overdue,299.0,USD,2021-06-01
4b1b2051-599c-4585-bea5-a034ca809dc1,e846ccf2-758d-42e3-b701-b82e3d74046a,f7195cdd-7b67-4df6-9914-96e722eb4da9,2f1a010e-766a-49c5-8c83-88895749e582,Subscription,2021-07-01,2021-07-31,Paid,299.0,USD,2021-07-01
