line_id,invoice_id,product_id,description,quantity,unit_price,discount_pct,line_total
11aa7589-eb36-4ee9-b8ba-6cfcbe63b453,90815723-e2f2-486f-a328-d8b491c3ebab,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- January 2023,1,599.0,0.0,599.0
e7fe001b-b6ff-42a4-b526-e779fe3e2c9f,3e7ed490-1282-4e4b-8c14-ba9c22c69892,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- February 2023,1,599.0,0.0,599.0
e39c433d-30fd-4cfc-9c28-7dc5cd6853c3,e8545357-f6cc-41ad-95f4-4d5aa2fcb0ab,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- March 2023,1,599.0,0.0,599.0
015b416c-a446-4066-85fd-838081518682,66a58bb2-898f-4205-9b8f-0284b36b916c,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- April 2023,1,599.0,0.0,599.0
0df1bcbd-315b-47f5-89ee-d798173915c7,9acdf287-9bef-4b8c-9ff3-f2615ec848bd,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- May 2023,1,599.0,0.0,599.0
af171672-b592-4729-9f7e-cf5da815a263,565b83c9-3694-42b4-b8a1-d5bdea532a52,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- June 2023,1,599.0,0.0,599.0
3a83779e-d0b4-43ec-bf9f-c2e67f40ce87,19fa9000-2dba-4c5b-8961-76083cc1e86b,54e7afe9-2bc5-4dca-9416-b1820582daf3,  Pro -- July 2023,1,599.0,0.0,599.0
5d7d01f6-a11b-4022-bacc-06d25b2d75af,175e8a27-b45e-4aaf-ac52-5aae3ca94959,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- August 2023,1,599.0,0.0,599.0
81701c31-3ae1-4cd7-9885-794a7cb89796,b86c891a-05be-47e8-8011-49bb8cc49194,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- September 2023,1,599.0,0.0,599.0
ae49aa81-88e0-4a88-8ee1-5c8fa02d0226,8751ed5e-a0b5-4347-bd05-058be86a126a,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- October 2023,1,599.0,0.0,599.0
52f970fc-177b-408b-9bb7-2f8b2fd22e57,6a20b8eb-f059-4a11-ba0b-53023ce4ff19,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- November 2023,1,599.0,0.0,599.0
ceff57c7-7004-469a-97fb-c3c55740811e,b2290cf4-8671-4879-b458-e855c3519963,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- December 2023,1,599.0,0.0,599.0
bdbcf4b1-6fe6-4643-a286-c3478f0ba4de,b2056d5c-1ba4-41b7-8877-3b1f4c2f0ce6,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- January 2024,1,599.0,0.0,599.0
0b94acd0-f682-43e4-8759-1c0865aa344b,a40ac006-fe42-4b90-91b3-c98e6a860e09,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- February 2024,1,599.0,0.0,599.0
223fa077-a6d5-4818-8004-2af11d742ad4,1e618d06-5e21-4bd1-9adb-17682fe917c8,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- March 2024,1,599.0,0.0,599.0
94524da2-213e-4a56-93a5-05c83c1c4c83,d7b78ac5-aa84-4f59-8d58-75cf7f755e2a,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- April 2024,1,599.0,0.0,599.0
52d70c23-1f76-40de-9ad9-824fe6ded9ca,650d4ed1-2498-459e-9a02-fbea587ac28a,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- May 2024,1,599.0,0.0,599.0
be540a63-2d23-4484-b576-4496a016c3a7,f92fa033-5b81-47f9-aa71-eb98253d0573,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- June 2024,1,599.0,0.0,599.0
74e876f7-b96e-4c3a-8aa5-657d6166f63e,fd68a1fb-4413-4598-9786-c059add26a6d,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- July 2024,1,599.0,0.0,599.0
8cbe160e-4a39-4969-8dcb-764d7931a339,9be46936-d3e7-43fb-a675-cb5c1835c60e,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- August 2024,1,599.0,0.0,599.0
165d9825-c62c-4861-88aa-a5dcf78840ff,8ccb25c8-cada-48e7-99b1-a405e76e721c,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- September 2024,1,599.0,0.0,599.0
ef097bae-b3b8-41eb-83e0-97d173503cba,cd78738a-b13d-4223-b079-c7a63d88f311,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- October 2024,1,599.0,0.0,599.0
0816d6d8-857d-4037-b472-23da8b34add9,7c66b2c4-e427-448f-aada-96c2603e9d5e,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- November 2024,1,599.0,0.0,599.0
442d2730-bfe9-459e-b3cb-b99e104f9a37,d12bc7fa-5e4f-4bd8-bb4c-6bd6a35650ee,54e7afe9-2bc5-4dca-9416-b1820582daf3,Pro -- December 2024,1,599.0,0.0,599.0
d0ef2549-b693-4b66-a27e-884697dae705,08622df0-4c14-4015-910a-c51250995f09,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- August 2021,1,299.0,0.0,299.0
7ce7e32c-2005-488c-898e-3ffd85f5c2c8,bcbb94a5-ddd4-46a1-bb53-14577c2fdaa3,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- September 2021,1,299.0,0.0,299.0
e2a60fb3-b99a-47a0-8e66-c633d4bb75b0,29207a16-1743-4fc8-94b7-efb2055b1cd3,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- October 2021,1,299.0,0.0,299.0
32d69f23-5f39-4c8c-a05b-ecafb8017fc3,8e3a8b86-0080-405d-ac4c-5a5238ee0509,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- November 2021,1,299.0,0.0,299.0
0956ec74-bcab-4ae6-82f7-c0378973dfdd,23a1d0e2-bfae-4601-9156-fe2b48bcacf1,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- December 2021,1,299.0,0.0,299.0
a4a3bc75-797b-47bc-a93b-b5b77921346a,0c355e67-4455-4395-b730-cf7469f04aa7,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- January 2022,1,299.0,0.0,299.0
96a9386e-e37f-4e92-a73c-bb91ca195b5f,c84a2476-647e-4300-b57b-be2772847edc,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- February 2022,1,299.0,0.0,299.0
b64defdf-054e-4ba7-ad51-0ebff4395284,43f424da-e3a8-4d32-9255-29f371a79c05,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- March 2022,1,299.0,0.0,299.0
73576605-0018-4c18-af8c-af1f6a289e2c,eeeeb5fb-16fc-4365-b0a9-9e590a96a9c7,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- April 2022,1,299.0,0.0,299.0
14527044-62f7-4f0a-ac9e-6a378ccc4850,41f46c94-88b9-4194-bed8-b7243cfc0b46,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- May 2022,1,299.0,0.0,299.0
2519398f-4ca1-4b47-a1b6-56d8e8e3b1c5,084c8c5b-88af-40bb-8e16-2251bcd303f0,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- June 2022,1,299.0,0.0,299.0
1981b4a1-2e9a-40ce-9694-377915dfffb7,5d48f48b-7d87-4ec9-a992-fdd033496823,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- July 2022,1,299.0,0.0,299.0
1de8f905-5340-472d-9623-e9408aa270f2,afc9c8f5-cb77-42dc-998c-93a845169d69,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- August 2022,1,299.0,0.0,299.0
69869bc9-6afb-4036-a36d-449ee30d5a3e,836ffc30-0bc2-48ed-8a8a-4fdb2681ea92,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- September 2022,1,299.0,0.0,299.0
b516d107-a06b-4cb9-a5b3-f0396f73e364,2f5c51ad-9661-4e35-bf14-52beb56b3366,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- October 2022,1,299.0,0.0,299.0
cfde0860-a42d-4409-a7ad-73a8256537c5,b6ac1939-c0d8-4bb9-916c-1ea6f1fb74f8,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- November 2022,1,299.0,0.0,299.0
41021823-8980-4f6f-b513-43fba7c40c5d,c83f4625-0d2d-4970-bff7-de698d5ae839,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- December 2022,1,299.0,0.0,299.0
13faae8b-ed31-48dc-ba6a-038b1ef2947b,66c55ee9-566e-4021-bd75-d49721d5f4ba,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- January 2023,1,299.0,0.0,299.0
20f70069-7fde-42d8-b5c0-3efe14cde54a,79369670-a44d-4402-9e32-b84692256359,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- February 2023,1,299.0,0.0,299.0
159662ef-6aa8-45ff-a363-37873de8c9ab,06e9e911-4dda-42f0-a507-b44b279875e3,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- March 2023,1,299.0,0.0,299.0
e4e13877-1150-4aa8-96be-cf9c368e340f,ea9025e8-7375-4804-94e1-523a93782cbd,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- April 2023,1,299.0,0.0,299.0
af23b9d6-1f22-41ca-84ae-5b6811ec0e1c,83a31c3e-e5d6-44d0-a538-6a1c83ea211f,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- May 2023,1,299.0,0.0,299.0
83b527d7-9bee-49f9-a92b-11fe10a67c75,d60fc8f2-abfc-4cb4-a5c1-82264f84ef95,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- June 2023,1,299.0,0.0,299.0
fe4f011c-e969-48a3-9c28-1d6766907f77,aaf5b52e-fabd-4b17-85da-7347939e7951,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- July 2023,1,299.0,0.0,299.0
3afa8fd9-84ef-4ec6-8320-79899855c90c,394cdcb6-22c5-44d8-b907-5daee7d0dd08,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- August 2023,1,299.0,0.0,299.0
ff12a7bb-c7a5-45f6-a6af-2689f11aa12a,6837af80-b654-403b-ad25-7fb45ac6b8da,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- September 2023,1,299.0,0.0,299.0
03a4a1b6-50bc-42de-ad05-a833dcf83f12,0f150321-db11-426c-98ff-8d3417dbae4b,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- October 2023,1,299.0,0.0,299.0
ffaa67e6-c6c3-4e86-b75d-c34a7d42fbd6,14e67a39-dfc8-4317-b6e4-6a26224b91f4,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- November 2023,1,299.0,0.0,299.0
5b730cb4-d640-4519-991c-5d261e6e16e5,4686e001-637e-438e-b8ad-2483cc530b9f,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- December 2023,1,299.0,0.0,299.0
a42a455f-9062-4a83-b451-22fd134065a1,cd63f861-6313-4612-b11d-9a5222fbc279,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- January 2024,1,299.0,0.0,299.0
0e62b6d1-935b-4be6-a570-25a0256c0a12,af515446-03d9-4d28-ba66-79f13c4a2e70,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- February 2024,1,299.0,0.0,299.0
edd01481-b082-4e55-af3d-50218c39ff22,c96ac620-c1df-493a-b9ee-f42523ca3d74,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- March 2024,1,299.0,0.0,299.0
a471d24f-3aca-4787-af78-2e7787c8b07d,7c95250e-839a-48f4-b0c4-6b841a334fd7,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- April 2024,1,299.0,0.0,299.0
358cd545-1c23-4513-bea5-2a77d6754eb9,31e43e3c-a14b-4788-a76d-09b6dfdb3a97,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- May 2024,1,299.0,0.0,299.0
9b570498-7dcc-42ae-8d45-449d09cb7a7c,b7e9052f-600f-4add-ac05-aa874c3c0665,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- June 2024,1,299.0,0.0,299.0
8159ebd9-dd74-40db-a1d7-dff8298b56ae,f5e9ba9c-eef7-412d-b9c8-afdd1a50823c,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- July 2024,1,299.0,0.0,299.0
4c3b07c5-4bd2-483d-ae1b-656ab8452d22,776b0e5b-71e1-4326-adcb-9c21844054e0,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- August 2024,1,299.0,0.0,299.0
9ec3ed72-579f-4240-b7fc-14799a312ce7,ba99ff15-247c-41b6-904a-ac8e392381ad,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- September 2024,1,299.0,0.0,299.0
d1d69221-ead3-42eb-8803-59a5ed74c33d,ae54871a-5a5a-4eab-96ff-e07850bd090d,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- October 2024,1,299.0,0.0,299.0
31f6ad65-3841-4094-a54e-cb0c46d97ed3,d6a33d8c-edf8-4b36-8a78-e07babae330e,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- November 2024,1,299.0,0.0,299.0
f16e4611-22b3-495e-be2f-80f432473d99,ae058692-0d42-4076-9511-653e53baab7d,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- December 2024,1,299.0,0.0,299.0
7b8cbcc7-b637-4949-a2c5-17e01d510052,4eb72309-32dd-43a5-8e6f-c1e3912ee6d7,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- May 2021,1,1199.0,0.0,1199.0
870e8a85-5a8c-4486-a77f-dd12a8b34fde,1c2e5ebd-ab5b-46cb-b86c-fcd2ab0a3b60,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- June 2021,1,1199.0,0.0,1199.0
601e86ef-3460-4180-af7f-ef5ccf488d28,40c25f3d-1e8c-4722-98ee-0d1cd825e666,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- July 2021,1,1199.0,0.0,1199.0
883d2490-76f5-437e-ba1e-488cc937428c,420da041-dad7-4ad8-b2a2-2989aba1c95e,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- August 2021,1,1199.0,0.0,1199.0
cb033572-6604-4106-adeb-30f1b260e125,54cc7f0e-195c-45d6-8882-3d543cdd80ff,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- September 2021,1,1199.0,0.0,1199.0
84f666aa-541b-4f99-a6f9-5292ec359767,8cf97701-97d9-477b-ac84-f34ccd579704,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- October 2021,1,1199.0,0.0,1199.0
1ded7ac0-2e92-4164-94a0-78f58acbcf64,cf9b11fe-529d-41fb-a523-ea3e790c82a6,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- November 2021,1,1199.0,0.0,1199.0
cc4f6aec-afd3-497d-939f-c030e3f5d092,7b6b4612-a8a1-47d8-8529-2dde10e4a34d,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- December 2021,1,1199.0,0.0,1199.0
8f862540-cc3c-4493-9cce-7a0f7d60d22b,62e83048-bb7d-415c-90e8-a8b00f08eea9,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- January 2022,1,1199.0,0.0,1199.0
8cd98da5-0039-48a4-a898-621f3ba0ff8e,b6b54b7b-f858-416d-8c80-5d7a0d726c94,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- February 2022,1,1199.0,0.0,1199.0
6977b986-bf43-4cd0-8ff7-59449931d749,4ad59b56-c5fa-4fa7-b0eb-c53fc97a9b56,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- March 2022,1,1199.0,0.0,1199.0
c9aaca17-b7a2-4591-8298-c6998c269c2e,3d9116ab-87ee-4185-8aaa-dcb1845006a9,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- April 2022,1,1199.0,0.0,1199.0
28fa92fa-344a-4407-929b-7181fa8d985c,209481f0-93e3-4364-87c8-15a1f540f30e,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- May 2022,1,1199.0,0.0,1199.0
d99ebfd1-0e48-4b44-9230-5357b5068e33,37c1c02f-9e0a-450f-99a8-a8df3c72b7eb,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- June 2022,1,1199.0,0.0,1199.0
734910b9-73ed-46eb-a85e-93e03e91b11c,4b51e0ce-afc0-4332-aa60-9012ce0a40eb,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- July 2022,1,1199.0,0.0,1199.0
9111a370-30bd-4eb6-85bb-3849fd90ce1e,91ca91d6-53b9-4eda-8059-67f30ad45452,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- August 2022,1,1199.0,0.0,1199.0
e6f6d106-07d5-4ca7-bcd7-7a6dc3fcf2cf,b884aed4-8822-4d0d-b2fe-a3f30c9319af,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- September 2022,1,1199.0,0.0,1199.0
e4c5e6dc-c4ec-4640-a8c2-f5ab4b04ae89,833e8fb5-bf64-4435-99cd-869a512a217c,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- October 2022,1,1199.0,0.0,1199.0
b934c574-ec75-4c16-ad4b-d00288ea6542,5cd64f40-6405-499e-ba40-68f33d7c3741,218e59b8-3a8d-4ece-af11-1653231cdfac,BUSINESS -- NOVEMBER 2022,1,1199.0,0.0,1199.0
901efcdb-04b6-4a75-ad9e-29d25cffbe29,16e3427c-924e-45ac-8d5c-74aac5c3f1c3,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- December 2022,1,1199.0,0.0,1199.0
cea47a90-d324-4faa-a825-60afe4023f19,a1265bff-3f7a-47b8-ad8c-cb90c270753d,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- January 2023,1,1199.0,0.0,1199.0
73640bd8-fbdf-4391-bae4-0e02c3822730,5f4535cd-8fe6-4270-be91-57dfa2b169c2,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- February 2023,1,1199.0,0.0,1199.0
d960ac16-cebc-4bab-8c27-a2e9572a70dd,e768a989-d73a-4310-989f-43ef70b4929a,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- March 2023,1,1199.0,0.0,1199.0
a01840fb-2871-470a-901e-98303a768d4e,caf30959-33e1-49cd-8b73-fe16406047dd,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- April 2023,1,1199.0,0.0,1199.0
2debb69d-e26a-4c3e-b1bf-93f050ec8d87,c84b0f28-9a8a-44b1-8ed0-712d58ddd43e,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- May 2023,1,1199.0,0.0,1199.0
9152275a-c1d3-4078-923e-933651d3286d,8c3fb0ea-40a9-44e1-873c-e0c3ee1c64f2,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- June 2023,1,1199.0,0.0,1199.0
89068acd-8f39-4663-977e-625f040e7e7a,c898b3e3-0c23-4fcc-adc5-3d8dd084659d,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- July 2023,1,1199.0,0.0,1199.0
0efa3be4-4463-402b-aadd-b48a6c74f73e,d00953b0-fb7a-4baf-a108-3e33da072f6d,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- August 2023,1,1199.0,0.0,1199.0
8702a721-eb82-4d81-b55e-874c3706cc9b,b4b1f105-83ed-416d-b095-75e554e2fd63,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- September 2023,1,1199.0,0.0,1199.0
5b9d0203-fee5-4b25-99e6-1eed9e965df4,72689339-ee3c-4ffa-952c-45e997053623,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- October 2023,1,1199.0,0.0,1199.0
b8019fe2-27d5-4704-9aa2-87469cb3a884,14fb0c2b-6f11-4cbe-85f5-ed36fea61c75,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- November 2023,1,1199.0,0.0,1199.0
e1464b9f-343d-457c-8ed4-258f524b9983,5356014b-97c4-4f40-8899-77dbcaadbf99,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- December 2023,1,1199.0,0.0,1199.0
45999450-3c9a-4599-a885-a4634aba8330,ceb5d054-6bf6-41dd-8a64-d55ff89df5f3,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- January 2024,1,1199.0,0.0,1199.0
be3623e1-3c1e-4355-828d-e3d6a9fdedac,766ee854-5056-4726-951f-4006294bc669,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- February 2024,1,1199.0,0.0,1199.0
35331426-a8f7-40b0-a18a-e45518a6c0f3,65de76ce-165a-4811-97cb-ffddf49588d0,218e59b8-3a8d-4ece-af11-1653231cdfac,Business -- March 2024,1,1199.0,0.0,1199.0
ed19427f-0f4c-483a-86c2-e384bdf3941b,ed70c4ca-d57f-4527-b76e-1dc16db8d271,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- September 2021,1,299.0,0.0,299.0
894f9d42-de61-4c04-8fde-54e199f35c2c,bb709498-60cc-43e9-8df3-7e544420a179,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- October 2021,1,299.0,0.0,299.0
9e57b7e2-9789-4947-895b-561def255286,56ec86d0-45bd-41c9-af15-37a54a3537e0,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- November 2021,1,299.0,0.0,299.0
ddaaaeee-7d94-4c1b-92ce-3354006311a1,7389aeba-4b1f-47aa-a9c0-80f4ee968bce,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- December 2021,1,299.0,0.0,299.0
3a82060b-7bb5-49b3-8492-04887ce67507,532b081e-e2b1-4569-8705-790fa0df4a09,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- January 2022,1,299.0,0.0,299.0
2258ae9e-df88-486f-bbeb-da4ed38d1169,034c316d-2ae5-4700-8572-3d72892b9ada,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- February 2022,1,299.0,0.0,299.0
51bbbd5b-06e2-4fd2-a932-8b761dd01589,77af538d-cf8c-4581-8fa8-894b628e8606,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- March 2022,1,299.0,0.0,299.0
e9a6b7d9-b88f-409f-8720-a3e35d59f284,a44c5e17-6fb2-4e5b-b4f8-b4e48ca76937,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- April 2022,1,299.0,0.0,299.0
d2d0c1dd-2d6e-4f3b-b06a-fb7a3d2b0d20,0aa64940-6751-456e-8f5e-a93ad7d112e7,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- May 2022,1,299.0,0.0,299.0
3f4f4955-7a3f-48be-bdb5-d01e18a0d2d5,bd0e891a-b66b-4d14-b25f-90b16279ff63,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- June 2022,1,299.0,0.0,299.0
eb0ce04a-dcf6-4bf9-a3bd-3ddaa288fefd,8ac5f7ac-6fcd-4e87-b5cc-1ae9606578b6,40847d34-411d-4b12-b97b-e7a073dbc347,Growth -- July 2022,1,299.0,0.0,299.0
